EmployeeID,Department,MeetingDateTime,MeetingDuration,MeetingType,NumberOfParticipants,MessageCount,AfterHoursMeetings,ProductivityScore,ContextSwitchCount,BurnoutRiskIndex
1002,Sales,29-05-2025 04:48,51,Team,9,44,No,82,0,0.145
1353,Sales,06-07-2025 08:31,21,01:01,7,132,No,95,14,0.245
1741,Finance,09-07-2025 05:32,35,Client,10,16,Yes,99,6,0.554
1414,Ops,18-02-2025 07:47,64,01:01,13,124,Yes,68,19,0.8
1422,Tech,31-03-2025 22:22,21,Client,9,172,Yes,99,10,0.621
1329,Sales,05-06-2025 06:57,119,01:01,8,63,No,50,7,0.393
1317,Tech,19-03-2025 06:31,67,All-Hands,13,190,Yes,51,14,0.784
1565,HR,01-07-2025 10:36,35,All-Hands,9,49,Yes,66,14,0.647
1416,Tech,16-07-2025 14:28,66,Team,5,136,No,84,19,0.409
1616,Finance,11-08-2025 05:15,97,All-Hands,3,83,No,79,7,0.346
1805,HR,09-03-2025 09:24,79,Team,9,215,Yes,96,18,0.864
1066,HR,08-01-2025 22:12,108,Client,11,105,Yes,93,5,0.762
1950,HR,29-03-2025 01:40,43,All-Hands,14,67,No,94,16,0.294
1854,Finance,19-01-2025 14:06,111,01:01,6,91,Yes,73,16,0.874
1267,Sales,13-04-2025 16:26,64,Team,8,111,No,89,11,0.314
1510,Tech,05-06-2025 20:09,60,Team,4,10,No,61,12,0.274
1735,Tech,14-06-2025 10:27,78,01:01,9,192,No,58,1,0.282
1274,Tech,11-08-2025 04:13,92,Team,14,239,Yes,51,3,0.756
1144,Ops,07-01-2025 16:33,90,Client,11,130,Yes,53,5,0.727
1534,Finance,15-07-2025 04:46,101,Client,6,241,No,52,9,0.439
1304,Tech,10-03-2025 04:29,57,01:01,4,13,Yes,70,10,0.648
1900,Ops,11-01-2025 00:18,42,Team,6,163,No,73,5,0.22
1739,Finance,28-07-2025 04:26,31,All-Hands,7,82,Yes,94,9,0.6
1106,Sales,20-02-2025 05:42,75,Client,12,60,Yes,87,1,0.622
1473,HR,08-02-2025 17:08,47,All-Hands,12,158,No,97,2,0.201
1968,Ops,16-06-2025 08:26,51,Team,5,22,No,85,7,0.206
1968,Sales,09-07-2025 10:53,117,Client,11,88,Yes,66,14,0.868
1191,Ops,24-04-2025 19:20,51,Team,14,131,No,71,16,0.34
1348,Finance,02-04-2025 15:01,36,Team,2,205,No,63,16,0.332
1196,HR,15-04-2025 07:19,86,01:01,3,89,No,94,15,0.401
1386,Sales,07-05-2025 16:09,108,All-Hands,7,245,No,73,3,0.398
1883,Sales,06-08-2025 07:02,113,01:01,7,195,Yes,67,5,0.81
1748,HR,12-01-2025 20:16,40,Client,6,218,Yes,90,10,0.687
1569,Finance,04-08-2025 14:37,52,Team,4,170,No,64,8,0.278
1339,Tech,14-04-2025 19:25,70,All-Hands,4,184,Yes,73,8,0.729
1689,Sales,04-08-2025 06:51,101,01:01,5,9,No,58,18,0.436
1703,HR,09-02-2025 21:40,29,Client,4,97,Yes,91,18,0.691
1209,Tech,29-04-2025 08:25,77,Team,5,183,No,70,1,0.276
1198,Finance,15-02-2025 09:07,31,Client,3,80,No,51,18,0.289
1904,HR,12-05-2025 15:52,79,All-Hands,12,56,Yes,59,4,0.66
1826,Tech,12-08-2025 19:39,62,01:01,9,68,Yes,61,3,0.612
1096,Finance,05-01-2025 05:41,45,All-Hands,8,37,No,58,11,0.237
1738,HR,19-07-2025 11:55,104,01:01,14,216,Yes,79,6,0.806
1246,Finance,06-08-2025 02:15,71,01:01,8,51,Yes,53,10,0.698
1504,Tech,17-04-2025 00:59,54,Team,7,120,No,79,9,0.273
1659,Sales,26-07-2025 20:08,108,Team,8,6,Yes,85,2,0.692
1903,Ops,07-08-2025 00:34,102,01:01,8,163,Yes,94,19,0.91
1979,HR,12-03-2025 05:22,63,All-Hands,12,230,No,98,3,0.28
1398,HR,03-07-2025 05:50,57,All-Hands,4,42,No,84,11,0.269
1797,Finance,25-05-2025 02:43,47,01:01,5,205,Yes,82,13,0.73
1933,Tech,02-03-2025 06:59,59,Team,14,87,Yes,64,16,0.742
1830,HR,24-02-2025 22:26,26,01:01,7,150,No,75,13,0.255
1797,Ops,19-02-2025 11:03,26,01:01,3,67,Yes,95,18,0.672
1857,Finance,04-05-2025 14:21,27,01:01,10,54,Yes,67,10,0.589
1704,Ops,16-05-2025 19:00,42,Client,7,232,No,93,18,0.378
1652,Ops,14-02-2025 10:08,60,Client,12,101,No,95,2,0.21
1842,Finance,09-02-2025 05:59,97,01:01,5,24,No,60,16,0.412
1938,HR,10-02-2025 05:01,75,Team,13,122,No,98,2,0.256
1376,Finance,06-02-2025 03:49,92,Client,12,38,Yes,68,2,0.665
1907,HR,16-03-2025 11:13,48,01:01,11,112,No,90,5,0.215
1618,HR,09-07-2025 23:28,41,01:01,6,168,No,80,4,0.21
1111,Finance,25-01-2025 05:19,80,Client,7,238,Yes,58,18,0.875
1236,Ops,19-07-2025 13:44,56,All-Hands,5,9,No,89,12,0.264
1858,HR,04-06-2025 18:43,53,Team,8,3,No,64,11,0.244
1199,Tech,09-02-2025 07:45,62,Team,7,72,Yes,84,7,0.654
1621,Finance,28-06-2025 18:59,85,Team,5,57,Yes,62,18,0.815
1245,Ops,03-07-2025 21:47,76,Client,8,137,No,74,11,0.355
1345,Ops,31-03-2025 12:27,113,01:01,11,152,Yes,78,11,0.853
1261,HR,25-01-2025 18:46,54,Client,13,243,Yes,55,9,0.722
1532,Finance,29-03-2025 07:19,80,All-Hands,9,236,Yes,74,6,0.754
1849,Sales,11-08-2025 09:02,118,01:01,8,239,No,60,3,0.421
1243,Ops,09-01-2025 14:42,63,All-Hands,4,86,No,92,6,0.252
1445,HR,14-03-2025 08:01,105,01:01,14,178,Yes,66,12,0.854
1764,Tech,06-02-2025 08:49,26,All-Hands,8,0,Yes,82,19,0.655
1961,HR,06-04-2025 15:48,28,Team,12,110,Yes,92,8,0.594
1532,Tech,24-01-2025 17:29,95,Client,5,243,No,88,0,0.335
1407,Finance,19-08-2025 05:38,55,01:01,14,87,Yes,83,1,0.582
1395,Tech,21-08-2025 00:43,102,All-Hands,12,78,Yes,66,12,0.806
1328,Tech,03-03-2025 10:57,85,01:01,10,235,Yes,84,14,0.847
1786,Tech,19-06-2025 00:15,53,Client,8,153,No,50,13,0.324
1364,HR,29-03-2025 04:47,110,All-Hands,4,111,Yes,59,0,0.719
1446,Finance,10-06-2025 06:34,83,01:01,4,176,No,99,18,0.458
1641,Ops,08-02-2025 23:19,71,All-Hands,7,17,Yes,65,1,0.594
1636,Tech,21-04-2025 19:38,27,Client,14,79,No,57,10,0.199
1767,HR,27-06-2025 13:32,86,01:01,7,201,Yes,82,11,0.805
1311,Finance,05-04-2025 01:09,23,01:01,6,72,No,97,17,0.256
1798,Tech,25-01-2025 06:03,108,Client,9,214,No,60,19,0.546
1243,Ops,05-02-2025 05:50,33,Team,5,115,No,75,9,0.219
1047,Tech,20-06-2025 03:54,38,Team,14,124,No,95,1,0.155
1629,HR,13-03-2025 11:33,43,01:01,5,70,Yes,79,16,0.696
1683,Sales,17-02-2025 11:39,62,All-Hands,14,247,Yes,73,17,0.824
1620,HR,16-04-2025 04:50,99,Client,13,246,Yes,50,14,0.886
1822,Sales,23-05-2025 17:36,81,Client,7,77,Yes,87,0,0.633
1957,HR,26-01-2025 07:14,116,All-Hands,9,217,No,64,13,0.507
1596,Tech,29-01-2025 15:07,34,All-Hands,8,47,No,68,0,0.104
1785,Finance,14-03-2025 14:06,114,All-Hands,9,9,No,99,1,0.299
1850,Finance,05-08-2025 03:15,50,All-Hands,14,227,Yes,65,14,0.756
1910,Finance,22-01-2025 13:55,32,Client,8,174,Yes,71,10,0.65
1548,Sales,27-07-2025 00:10,97,All-Hands,9,247,Yes,50,2,0.761
1150,Sales,07-04-2025 11:36,83,01:01,3,11,No,61,18,0.392
1021,Finance,24-02-2025 03:21,77,Client,10,234,Yes,98,15,0.836
1976,Tech,13-04-2025 17:02,50,Team,11,53,Yes,96,18,0.726
1189,Tech,24-05-2025 17:01,46,Client,4,222,Yes,81,4,0.644
1794,Ops,04-05-2025 18:32,110,All-Hands,12,119,Yes,86,6,0.783
1417,Finance,12-04-2025 11:00,52,01:01,11,31,No,94,1,0.152
1158,Ops,21-03-2025 20:01,65,01:01,12,186,No,69,4,0.277
1782,Ops,30-04-2025 12:34,87,01:01,7,48,No,68,7,0.307
1178,Tech,04-06-2025 16:35,21,Client,6,238,Yes,91,15,0.698
1532,Finance,12-03-2025 01:56,119,Team,8,10,No,58,16,0.462
1686,Finance,29-07-2025 01:40,44,Client,10,2,Yes,71,7,0.581
1920,Finance,10-06-2025 05:01,65,Team,5,31,Yes,97,6,0.635
1856,Sales,23-06-2025 18:48,85,01:01,5,88,No,94,2,0.268
1983,Ops,13-08-2025 19:38,38,01:01,9,204,Yes,97,6,0.637
1923,Finance,04-03-2025 22:45,82,All-Hands,14,75,No,66,0,0.235
1030,Finance,27-01-2025 07:51,76,Team,2,1,No,55,11,0.3
1604,Sales,17-03-2025 13:31,89,Team,6,170,No,67,7,0.36
1676,Sales,27-05-2025 04:18,103,01:01,8,27,No,95,15,0.418
1586,Ops,23-01-2025 09:18,77,Client,13,40,No,78,15,0.359
1645,HR,07-07-2025 18:44,65,Team,10,44,Yes,75,4,0.62
1575,Ops,16-08-2025 22:45,36,All-Hands,4,137,Yes,56,8,0.625
1688,Tech,07-06-2025 02:12,103,Team,14,105,No,95,11,0.409
1585,Sales,09-07-2025 21:36,106,01:01,14,50,No,87,11,0.395
1863,Tech,29-07-2025 12:12,102,Client,14,231,No,97,1,0.357
1554,Tech,16-04-2025 03:02,68,Team,8,203,No,88,18,0.431
1870,Finance,11-05-2025 16:08,92,Client,10,241,Yes,92,15,0.876
1875,HR,07-08-2025 04:52,97,Team,12,241,No,92,3,0.369
1770,Tech,21-03-2025 23:14,65,01:01,14,227,Yes,91,4,0.693
1683,Finance,17-04-2025 01:18,81,All-Hands,11,231,No,88,18,0.475
1929,Ops,02-06-2025 14:45,60,01:01,2,148,Yes,50,5,0.659
1119,Ops,12-07-2025 20:01,41,Team,8,46,Yes,80,11,0.631
1083,Tech,29-04-2025 01:41,99,Client,5,65,Yes,54,8,0.754
1049,HR,12-05-2025 01:16,34,All-Hands,3,124,Yes,71,7,0.605
1626,Sales,19-01-2025 09:41,112,01:01,10,70,No,79,17,0.478
1644,Finance,08-03-2025 19:45,105,01:01,6,132,No,78,14,0.455
1055,Ops,23-04-2025 17:44,115,All-Hands,12,125,Yes,71,13,0.868
1883,Finance,08-03-2025 05:23,71,Team,4,162,No,73,9,0.332
1657,Ops,17-08-2025 19:35,74,Team,7,187,Yes,52,1,0.67
1747,Sales,12-06-2025 03:26,59,Team,3,1,No,64,4,0.188
1276,HR,16-01-2025 18:56,29,All-Hands,13,95,No,70,16,0.271
1453,Finance,03-06-2025 20:58,112,Client,3,110,No,72,2,0.344
1166,HR,18-03-2025 07:13,51,All-Hands,12,40,Yes,86,0,0.544
1743,Ops,30-03-2025 04:57,39,All-Hands,6,39,Yes,70,13,0.643
1610,Tech,25-06-2025 06:59,74,Client,7,231,Yes,83,18,0.857
1568,HR,25-02-2025 21:46,105,All-Hands,10,68,No,54,18,0.47
1944,Ops,15-01-2025 18:40,44,01:01,5,47,Yes,97,15,0.679
1578,Finance,03-07-2025 01:47,85,01:01,3,183,No,70,0,0.286
1023,Ops,03-02-2025 07:16,17,Client,10,244,Yes,57,0,0.54
1993,Tech,01-02-2025 07:39,76,Team,8,6,Yes,57,18,0.772
1464,Tech,18-08-2025 05:14,31,01:01,12,110,Yes,90,16,0.682
1977,Sales,31-01-2025 02:34,25,Client,7,40,Yes,99,19,0.669
1207,Sales,29-06-2025 18:17,80,All-Hands,5,241,Yes,77,0,0.696
1478,Finance,10-05-2025 00:45,89,01:01,4,167,No,54,19,0.479
1010,Tech,22-04-2025 14:09,99,Team,7,117,Yes,86,10,0.794
1080,Finance,21-05-2025 00:02,58,Team,7,232,Yes,62,19,0.828
1388,HR,17-04-2025 16:14,75,Team,4,12,No,77,10,0.292
1243,Finance,08-07-2025 14:02,25,Client,6,243,Yes,70,6,0.62
1478,Ops,16-07-2025 21:40,31,Client,2,74,No,62,0,0.107
1124,Tech,24-06-2025 07:04,48,Team,10,76,No,86,8,0.23
1076,Finance,15-06-2025 23:58,59,Client,6,46,No,56,13,0.296
1270,Finance,29-05-2025 01:45,62,01:01,7,33,Yes,65,18,0.748
1885,Finance,25-01-2025 07:44,115,Client,5,45,Yes,55,7,0.775
1144,Ops,19-05-2025 12:59,38,Client,4,3,Yes,81,0,0.496
1996,HR,14-05-2025 17:53,48,All-Hands,14,8,No,61,9,0.213
1291,HR,16-07-2025 19:30,24,Team,3,43,No,97,5,0.127
1209,Sales,11-03-2025 07:19,102,01:01,10,151,No,70,9,0.405
1481,Finance,10-06-2025 07:43,109,01:01,11,104,Yes,79,1,0.724
1926,Ops,23-07-2025 23:11,96,All-Hands,13,162,Yes,56,8,0.785
1937,Tech,10-07-2025 17:02,118,01:01,10,5,Yes,50,13,0.827
1853,Tech,03-05-2025 17:30,94,01:01,13,111,No,53,5,0.329
1915,Finance,14-02-2025 11:14,106,Team,7,126,Yes,57,0,0.715
1643,Tech,11-06-2025 10:39,27,Client,12,145,No,67,12,0.245
1175,Finance,07-05-2025 21:16,100,Client,12,102,No,99,3,0.321
1803,Finance,20-08-2025 23:46,31,All-Hands,4,223,Yes,63,9,0.657
1776,Ops,20-05-2025 16:37,71,Team,14,133,Yes,99,3,0.661
1897,HR,01-01-2025 12:07,25,Team,14,231,No,59,10,0.255
1418,HR,09-02-2025 10:38,113,Client,9,211,Yes,99,0,0.767
1586,Ops,08-07-2025 18:15,107,01:01,9,157,No,89,2,0.35
1804,Finance,30-07-2025 15:04,111,All-Hands,5,184,No,65,8,0.431
1697,HR,20-01-2025 08:53,109,All-Hands,2,58,No,80,15,0.446
1716,HR,02-07-2025 01:48,37,All-Hands,7,157,No,56,15,0.305
1241,Ops,12-01-2025 14:10,118,Team,11,237,Yes,60,1,0.8
1373,HR,24-06-2025 03:11,26,All-Hands,13,243,Yes,94,14,0.702
1086,Tech,04-01-2025 16:46,41,Team,11,139,Yes,62,7,0.628
1644,Sales,12-06-2025 10:35,94,Client,14,156,Yes,84,12,0.817
1088,Ops,09-01-2025 00:48,90,Client,4,60,Yes,51,0,0.649
1795,Sales,07-02-2025 10:22,86,All-Hands,10,120,Yes,89,16,0.823
1703,Sales,21-02-2025 21:59,119,All-Hands,7,91,Yes,64,12,0.854
1750,HR,16-03-2025 11:28,99,Team,7,75,Yes,62,6,0.738
1584,Tech,04-04-2025 07:22,37,Client,3,109,No,92,13,0.266
1992,Ops,19-05-2025 07:31,31,01:01,9,244,No,83,18,0.355
1240,Ops,30-06-2025 06:35,100,Client,11,117,Yes,57,4,0.737
1975,Tech,23-05-2025 13:27,21,Team,11,12,Yes,65,4,0.497
1871,Sales,26-02-2025 19:06,46,01:01,10,149,Yes,93,7,0.645
1678,Finance,21-02-2025 02:40,51,All-Hands,12,211,No,93,14,0.352
1519,Sales,16-03-2025 10:40,58,Team,11,136,No,50,2,0.219
1903,Finance,03-01-2025 08:12,58,Client,5,236,Yes,55,9,0.729
1662,HR,30-03-2025 12:10,88,Client,12,160,No,65,3,0.314
1462,Finance,03-05-2025 07:56,20,All-Hands,4,30,Yes,51,17,0.632
1711,Ops,23-05-2025 21:04,42,01:01,13,67,No,50,14,0.272
1945,Tech,06-03-2025 19:51,94,Team,14,57,No,96,1,0.268
1458,Ops,16-02-2025 14:49,66,All-Hands,5,128,Yes,88,10,0.716
1552,Tech,28-06-2025 14:53,15,01:01,12,87,No,59,13,0.202
1281,Ops,27-05-2025 17:32,92,01:01,8,150,Yes,92,3,0.72
1736,Ops,20-06-2025 21:26,41,All-Hands,9,129,No,88,18,0.334
1393,Finance,08-02-2025 02:12,33,Team,8,203,No,52,14,0.304
1517,Ops,13-03-2025 01:31,19,Team,9,77,Yes,85,6,0.538
1327,Finance,04-08-2025 14:24,21,Team,3,45,No,81,7,0.14
1767,HR,15-05-2025 12:40,90,Client,11,141,Yes,58,5,0.731
1408,Tech,21-01-2025 14:39,108,Team,6,64,No,50,19,0.486
1053,Sales,22-03-2025 08:28,89,01:01,11,43,No,52,5,0.29
1773,Ops,22-01-2025 17:22,76,All-Hands,12,124,No,94,10,0.34
1702,Ops,07-07-2025 12:55,86,01:01,14,201,Yes,83,13,0.825
1689,HR,04-04-2025 23:10,95,Team,12,97,No,73,4,0.316
1921,Finance,01-06-2025 00:47,77,Team,14,47,No,97,1,0.221
1872,Sales,18-01-2025 11:27,30,Client,10,228,No,57,19,0.356
1186,Finance,08-01-2025 10:18,60,All-Hands,10,233,No,72,1,0.253
1607,Ops,11-07-2025 19:20,81,Team,3,244,Yes,83,8,0.78
1361,Finance,20-01-2025 16:02,80,Client,10,38,Yes,56,13,0.745
1653,Tech,25-03-2025 17:25,83,Team,9,95,No,67,5,0.295
1808,Ops,07-08-2025 11:03,96,Team,2,104,Yes,94,15,0.832
1559,Finance,27-03-2025 07:17,35,01:01,11,105,No,53,11,0.24
1414,Tech,04-02-2025 22:29,22,Client,6,125,Yes,68,14,0.645
1700,Sales,27-06-2025 11:53,78,Team,9,231,No,58,16,0.447
1739,Ops,19-03-2025 08:29,118,Team,13,186,No,64,3,0.399
1398,Tech,19-06-2025 01:32,84,Team,14,79,No,75,4,0.282
1968,Finance,09-07-2025 01:53,37,Team,14,174,Yes,66,19,0.752
1351,Finance,14-07-2025 06:51,36,Client,6,82,Yes,88,2,0.543
1228,Finance,10-08-2025 13:32,27,01:01,14,193,No,95,19,0.335
1378,Sales,18-06-2025 19:38,117,01:01,6,141,No,58,9,0.439
1531,Sales,27-05-2025 22:17,77,All-Hands,8,27,No,95,13,0.333
1016,Finance,29-01-2025 08:32,42,Client,3,126,No,66,19,0.345
1791,Sales,01-05-2025 14:16,18,Client,14,209,Yes,52,18,0.709
1007,Tech,10-08-2025 02:41,51,Client,2,104,Yes,73,7,0.639
1898,Finance,18-03-2025 14:57,49,01:01,3,32,Yes,61,12,0.655
1935,Ops,16-02-2025 15:44,24,All-Hands,2,61,Yes,92,4,0.524
1048,Tech,17-06-2025 11:14,73,Client,10,76,Yes,72,10,0.713
1275,HR,18-04-2025 08:31,82,01:01,6,42,No,58,6,0.282
1215,Ops,27-07-2025 03:49,30,Client,8,185,Yes,72,4,0.589
1333,Sales,22-03-2025 06:52,20,All-Hands,4,192,Yes,97,17,0.697
1334,Sales,31-07-2025 09:47,102,Team,14,224,Yes,59,6,0.805
1221,Tech,14-01-2025 22:39,51,Client,14,85,Yes,65,19,0.752
1837,Ops,25-01-2025 04:26,28,All-Hands,12,210,Yes,72,1,0.564
1243,Ops,18-04-2025 02:11,74,All-Hands,9,140,No,88,11,0.351
1046,HR,18-01-2025 02:27,42,Client,9,15,Yes,99,18,0.691
1713,HR,19-07-2025 21:17,42,Client,5,91,Yes,61,15,0.691
1036,Sales,16-01-2025 15:16,67,Team,7,48,No,85,19,0.377
1392,Finance,08-06-2025 16:19,40,01:01,9,119,No,75,8,0.228
1574,HR,05-02-2025 10:36,83,Team,2,176,No,83,1,0.288
1006,Sales,04-04-2025 19:45,67,Client,8,6,Yes,85,12,0.69
1240,Finance,18-03-2025 11:54,34,Client,12,94,No,52,1,0.133
1166,Tech,13-04-2025 10:08,17,Client,9,78,No,66,15,0.224
1426,HR,05-05-2025 03:39,66,Client,8,111,No,54,1,0.219
1811,Ops,23-07-2025 14:35,111,All-Hands,7,60,No,94,15,0.452
1305,Tech,14-06-2025 07:01,115,Team,4,186,No,96,15,0.512
1723,Sales,28-07-2025 20:22,78,Client,3,212,No,90,7,0.35
1554,Sales,05-04-2025 08:41,36,All-Hands,4,181,No,54,16,0.322
1815,Sales,08-02-2025 03:07,115,Client,8,40,Yes,77,16,0.864
1514,Tech,30-01-2025 04:08,49,Client,9,21,Yes,94,15,0.681
1990,HR,06-06-2025 06:33,67,All-Hands,14,9,No,67,2,0.191
1026,Tech,16-05-2025 03:10,94,01:01,3,48,Yes,56,18,0.834
1043,Tech,11-03-2025 21:27,69,Client,13,214,No,57,16,0.418
1654,Tech,15-08-2025 09:21,35,Team,11,248,Yes,77,6,0.647
1981,Tech,05-05-2025 13:05,47,Team,9,210,Yes,78,19,0.791
1818,Sales,16-05-2025 12:10,34,Client,11,139,Yes,82,3,0.571
1213,HR,31-01-2025 22:52,18,Client,10,142,No,75,14,0.242
1492,HR,01-08-2025 12:30,104,Team,13,70,No,81,11,0.398
1568,Tech,11-06-2025 19:02,113,01:01,5,126,No,81,8,0.413
1310,Sales,29-04-2025 23:04,92,All-Hands,14,183,No,93,0,0.303
1600,Finance,03-03-2025 04:52,110,All-Hands,4,157,Yes,65,11,0.848
1511,Tech,19-05-2025 23:22,88,All-Hands,3,17,No,62,5,0.277
1920,Ops,30-07-2025 13:19,26,Client,13,59,No,78,3,0.119
1153,HR,04-03-2025 04:48,15,Team,12,54,No,89,1,0.069
1866,Finance,17-04-2025 21:54,48,Team,2,195,No,87,19,0.388
1294,Tech,29-01-2025 22:40,98,01:01,11,78,Yes,56,6,0.736
1824,Tech,12-02-2025 17:03,43,01:01,8,161,Yes,69,14,0.712
1194,HR,20-07-2025 15:28,111,Team,6,144,Yes,69,12,0.855
1621,Tech,24-07-2025 20:21,102,01:01,7,238,No,86,6,0.41
1639,HR,01-01-2025 00:37,22,01:01,8,77,No,53,13,0.216
1756,HR,19-03-2025 11:22,88,01:01,7,93,Yes,79,15,0.807
1425,Sales,20-07-2025 01:47,89,All-Hands,7,156,Yes,74,13,0.815
1208,Finance,13-05-2025 13:14,92,All-Hands,3,181,No,62,2,0.322
1024,Finance,20-01-2025 15:48,44,Team,3,53,No,85,18,0.311
1413,Finance,20-03-2025 00:53,30,01:01,13,3,No,64,0,0.076
1181,Tech,06-01-2025 08:26,30,Client,7,19,No,82,16,0.243
1475,Sales,07-05-2025 22:21,83,Client,6,185,No,88,12,0.402
1575,Sales,11-04-2025 00:36,50,All-Hands,10,67,Yes,72,5,0.602
1388,Tech,15-04-2025 07:39,38,01:01,6,94,No,68,5,0.183
1145,Finance,30-03-2025 04:36,90,01:01,3,123,No,61,14,0.414
1391,Finance,27-02-2025 23:01,97,Team,13,167,Yes,90,4,0.749
1401,HR,02-02-2025 01:01,83,Team,7,214,No,52,4,0.333
1983,HR,10-06-2025 23:48,47,All-Hands,12,121,Yes,70,19,0.756
1064,Ops,27-07-2025 00:40,79,Team,8,110,Yes,66,7,0.712
1453,Tech,29-06-2025 00:39,78,Team,11,27,Yes,83,12,0.726
1333,Tech,07-01-2025 18:36,115,Team,14,165,Yes,74,14,0.893
1590,Finance,04-01-2025 04:26,76,Team,8,85,No,70,10,0.324
1902,Tech,17-07-2025 07:48,82,01:01,2,110,No,61,8,0.329
1818,Sales,17-02-2025 07:34,46,01:01,12,228,No,73,6,0.266
1241,Finance,31-07-2025 05:37,86,Team,2,216,Yes,50,2,0.721
1918,Tech,14-05-2025 20:09,118,Client,13,42,No,82,13,0.442
1719,Tech,12-03-2025 02:40,15,Team,7,244,No,76,5,0.185
1569,Sales,16-06-2025 12:22,49,Client,11,203,No,59,1,0.214
1125,Ops,20-04-2025 04:07,38,All-Hands,13,21,No,94,15,0.253
1224,Tech,25-06-2025 21:36,27,All-Hands,5,99,No,92,13,0.237
1253,HR,18-04-2025 01:02,46,Client,4,90,No,68,0,0.151
1886,Sales,22-07-2025 11:05,83,All-Hands,2,32,Yes,68,3,0.65
1184,Ops,08-04-2025 16:34,84,All-Hands,13,142,Yes,85,0,0.667
1191,Finance,10-05-2025 01:42,38,Team,12,176,No,60,16,0.325
1071,Tech,03-05-2025 06:32,37,01:01,2,40,No,95,14,0.248
1252,Finance,21-08-2025 03:05,70,All-Hands,14,158,No,50,1,0.248
1736,HR,13-01-2025 16:13,32,Team,3,5,No,89,0,0.082
1724,Sales,31-03-2025 17:26,56,Team,5,31,Yes,59,10,0.652
1133,Tech,27-04-2025 05:54,83,01:01,10,68,Yes,60,2,0.655
1137,Sales,18-05-2025 11:38,105,All-Hands,5,73,Yes,88,0,0.692
1561,Tech,01-02-2025 04:45,116,Team,9,176,Yes,73,6,0.82
1904,HR,25-03-2025 11:12,47,Client,10,234,No,68,1,0.221
1621,Ops,06-03-2025 19:19,69,All-Hands,12,226,No,66,9,0.353
1700,Tech,11-06-2025 02:38,75,Client,4,85,No,84,6,0.281
1189,Tech,29-07-2025 06:14,80,All-Hands,2,134,Yes,69,10,0.754
1817,HR,01-06-2025 09:10,20,Team,8,99,Yes,70,18,0.67
1284,Sales,01-06-2025 04:03,60,Team,4,99,No,57,17,0.36
1660,HR,03-06-2025 06:28,82,Client,12,143,Yes,52,6,0.722
1471,HR,11-05-2025 01:47,78,Client,3,0,Yes,50,5,0.645
1976,Tech,15-07-2025 02:38,21,01:01,9,196,Yes,70,17,0.701
1797,Tech,23-07-2025 10:02,102,Team,11,159,No,94,0,0.319
1679,HR,15-02-2025 19:49,88,01:01,10,176,No,82,0,0.29
1203,Ops,27-03-2025 10:05,85,Client,5,27,Yes,72,11,0.733
1058,Finance,21-05-2025 17:32,94,Team,8,137,Yes,63,6,0.75
1590,Ops,09-07-2025 10:43,50,All-Hands,3,87,Yes,67,15,0.71
1215,Finance,02-08-2025 18:30,119,All-Hands,6,40,Yes,74,7,0.783
1623,HR,09-07-2025 03:27,102,Team,5,111,No,79,19,0.489
1049,Tech,21-08-2025 16:40,32,Team,5,175,Yes,85,5,0.6
1212,Tech,09-01-2025 19:05,81,01:01,3,110,No,89,17,0.417
1419,Ops,18-08-2025 00:59,70,Team,8,34,Yes,55,14,0.729
1117,Finance,15-04-2025 13:01,105,01:01,13,132,Yes,56,14,0.855
1115,Ops,04-05-2025 01:28,117,All-Hands,14,248,Yes,84,12,0.912
1132,Tech,22-01-2025 09:02,104,01:01,4,28,Yes,51,3,0.701
1632,HR,04-04-2025 07:59,20,All-Hands,12,165,Yes,83,16,0.676
1740,Sales,31-01-2025 18:30,81,All-Hands,13,173,Yes,83,4,0.712
1202,Finance,13-01-2025 06:30,88,Team,11,116,Yes,58,12,0.786
1300,Finance,11-04-2025 19:20,24,Team,7,202,No,53,13,0.271
1389,Sales,17-01-2025 18:18,109,Team,2,179,Yes,83,9,0.834
1676,Tech,10-03-2025 21:16,49,All-Hands,8,102,No,82,7,0.233
1795,Finance,19-05-2025 22:39,46,01:01,8,96,Yes,57,13,0.683
1782,Sales,20-02-2025 07:18,28,Team,3,135,Yes,91,6,0.584
1092,Sales,06-02-2025 20:59,91,01:01,7,20,No,96,10,0.336
1640,Finance,02-05-2025 20:09,28,Team,12,1,No,83,11,0.18
1880,HR,02-01-2025 05:07,31,Client,10,47,Yes,76,7,0.566
1153,Finance,30-07-2025 11:09,70,Client,2,196,No,61,5,0.303
1131,HR,20-01-2025 01:30,32,Team,11,222,No,86,5,0.219
1990,Sales,17-08-2025 00:13,55,All-Hands,11,240,Yes,75,18,0.814
1829,HR,18-02-2025 18:26,90,Team,10,174,No,63,0,0.295
1131,Finance,04-01-2025 04:16,31,All-Hands,2,182,Yes,78,12,0.67
1794,HR,10-05-2025 15:47,45,Team,9,157,No,62,15,0.325
1121,Tech,13-07-2025 19:01,80,Client,14,17,Yes,84,12,0.727
1434,Sales,26-01-2025 07:47,33,Client,14,242,No,53,18,0.359
1396,Sales,18-08-2025 14:43,64,Team,10,165,Yes,80,3,0.656
1866,HR,08-08-2025 06:49,82,Client,9,38,Yes,56,15,0.77
1909,Tech,01-05-2025 05:19,73,01:01,6,238,Yes,72,3,0.708
1493,HR,19-02-2025 12:41,110,All-Hands,9,24,Yes,94,18,0.865
